Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
konzelman1_1_c_p.txt,1,16589,35.15,87.47,14.49,40.03,11.47,16.5,87.71,56.75,19.15,8.23,5.93,10.69,10.89,4.45,6.52,1.9,19.3,2.35,1.13,2.42,2.62,2.12,3.21,2,1.2,0.14,0.29,0.24,14.55,0.38,0.05,3,1.23,12.76,3.6,1.77,1.43,2.19,2,3.22,2.17,0.83,1.07,0.14,4.16,0.37,2.74,0.02,1.43,5.46,1.67,1.07,1.65,0.92,0.54,6.05,11.09,1.09,11.67,1.75,5.8,4.3,2.14,0.51,0.14,0.46,0.06,0.15,0.65,0.01,0.2,0.37,0.07,0
ellis1_0_c_d.txt,1,17658,65.89,74.98,5.16,22.44,16.14,17.59,75.09,47.12,13.13,6.4,5.86,11.23,8.19,3.69,5.45,1.86,14.51,2.41,1.31,1.1,13.95,1.44,3.11,1.43,1.65,0.21,0.14,0.24,10.28,0.4,0.05,0.4,2.82,10.79,2.86,1.76,1.37,2.4,1.09,3,1.93,0.66,0.83,0.33,5.06,0.56,2.53,0.02,2.56,6.09,1.44,1.82,1.3,0.7,1.24,5.1,7.25,0.68,8.7,1.12,4.1,3.53,2.26,0.53,0.09,0.37,0.03,0.41,0.43,0,0.13,0.19,0.11,0.01
mack1_0_c_p.txt,1,13452,47.56,89.11,13.05,38.31,13.23,17.52,87.67,56.53,18.87,8.55,6.55,11.93,10,4.27,5.24,1.9,19,3.08,1.75,2.04,2.1,1.75,3.4,2.04,1.33,0.16,0.27,0.16,14.39,0.25,0.08,0.22,3.05,13.72,3.92,2.26,1.72,2.23,1.72,3.2,2.48,0.78,1.51,0.12,3.78,0.35,2.64,0.01,1.35,6.05,2.01,1.07,1.66,1.04,0.64,6.68,10.25,1.28,10.8,1.53,4.62,4.9,2.94,0.31,0.06,0.71,0.03,0.07,0.71,0,0.38,0.19,0.16,0
ward1_1_c_p.txt,1,18203,44.41,85.31,13.82,33.54,14.59,17.48,86.65,56.28,18.2,8.36,5.69,12.15,9.8,4.16,6.31,2.29,17.86,2.91,1.62,2.11,2.26,1.88,3.35,1.85,1.4,0.09,0.28,0.25,13.77,0.31,0.1,2.18,0.71,13.42,3.62,2.29,1.53,2.44,1.73,4.05,1.88,0.69,0.77,0.32,4.08,0.3,2.35,0.02,2.27,5.86,1.49,1.61,1.41,1.15,0.81,6.04,9.54,1.18,10.53,1.71,5.01,3.97,2.51,0.25,0.09,0.69,0.03,0.37,0.48,0,0.24,0.15,0.09,0
cox1_0_c_d.txt,1,22843,50.12,85.11,15.43,22.45,14.71,18.47,87.93,55.81,16.91,7.82,6.37,12.51,10.28,4.92,5.57,2.11,18.91,2.73,1.38,2.27,1.71,1.93,3.29,1.51,1.73,0.15,0.25,0.16,12.9,0.39,0.04,0.33,2.42,14.69,4.48,2.28,1.58,2.57,1.85,3.45,2.18,0.89,0.92,0.31,3.81,0.26,1.95,0.01,2.25,7.11,1.74,1.65,1.82,0.85,1.43,6.08,10.38,0.8,9.4,1.42,4.85,3.27,2.44,0.45,0.21,0.44,0.01,0.24,0.6,0,0.11,0.34,0.13,0
hallgren1_1_c_d.txt,1,16970,51.96,89.81,13.04,26.85,14.45,18.66,85.11,54.3,17.64,7.25,5.93,12.32,8.72,4.2,6.15,1.8,16.93,2.35,1.43,1.71,2.45,1.8,2.23,1.13,1.07,0.14,0.18,0.16,14.51,0.4,0.05,3.15,1.56,11.94,3.96,1.66,1.43,2.25,1.41,2.98,2.47,0.69,1.34,0.4,4.76,0.34,2.75,0.02,2.69,5.63,1.63,1.38,1.84,0.44,0.65,6.06,8.89,0.88,10.87,1.44,4.98,4.68,2.03,0.37,0.16,0.42,0.01,0.19,0.25,0,0.02,0.11,0.12,0.01
clayton1_0_c_p.txt,1,14179,53.8,84.56,12.98,32.93,13.34,20.04,85.99,55.81,17.24,8.15,7.21,12.45,9.39,4.6,6.37,1.69,17.37,2.48,1.58,2.5,2.07,2.25,3.23,1.79,1.38,0.17,0.21,0.28,12.74,0.13,0.12,0.3,2.5,13.63,4.39,2.43,1.13,2.45,1.59,3.48,1.96,0.54,1.1,0.24,4.24,0.51,2.48,0,1.84,5.15,1.3,1.15,1.67,0.66,0.78,5.67,9.61,1.28,8.96,1.43,4.74,2.86,2.4,0.2,0.13,0.52,0.02,0.36,0.57,0.01,0.3,0.16,0.11,0
gore2_0_c_d.txt,1,23859,41.01,76.53,16.15,28.07,18.94,15.96,86.38,57.16,17.85,8.18,5.99,12.03,9.42,5.25,6.64,3.01,17.96,2.59,1.64,2.02,2.74,2,2.23,1.16,1.02,0.17,0.19,0.19,13.22,0.47,0.1,2.67,1.36,14.3,3.78,1.81,1.79,3.07,1.78,4.66,2.92,1.11,1.44,0.35,4.95,1,2.85,0.02,1.68,4.46,0.99,0.98,1.4,0.69,0.57,6.87,9.18,0.9,10.73,1.32,5.51,4,1.92,0.32,0.13,0.36,0.04,0.14,0.41,0,0.11,0.16,0.14,0
mccoy1_1_c_d.txt,1,21521,57.07,80.27,6.72,24.3,19.76,16.91,75.9,49.18,15.26,7.15,5.6,11.03,8.35,3.95,5.9,1.63,14.68,2.3,1.46,1.53,13.17,1.58,3.26,1.55,1.64,0.25,0.26,0.13,11.07,0.22,0.03,2.33,0.84,11.81,3.53,2,1.4,2.35,1.11,3.39,1.45,0.72,0.56,0.11,4.27,0.5,2.19,0.01,2.13,5.25,1.02,1.21,1.46,0.77,1.16,5.17,7.69,0.85,8.29,1.17,3.9,3.35,1.85,0.26,0.09,0.32,0.01,0.27,0.24,0,0.06,0.12,0.06,0
lourie1_0_c_p.txt,1,16767,45.09,87.66,16.69,29.77,17.5,16.86,89.04,59.61,18.87,9.41,7.48,12.36,10.14,4.97,6.9,1.63,18.02,3.1,2.09,2.3,1.4,2.27,2.85,1.53,1.29,0.16,0.19,0.27,13.5,0.37,0.07,1.91,0.61,13.4,3.66,2.12,1.41,2.61,1.94,3.57,2.11,0.97,0.83,0.21,3.86,0.52,2.05,0.04,1.66,5.85,1.66,1.53,1.69,0.73,0.68,6.96,8.98,0.92,10.87,1.57,5.56,4,2.08,0.19,0.07,0.35,0.01,0.3,0.4,0.02,0.08,0.11,0.18,0.01
huish1_1_c_p.txt,1,11806,50.93,82.58,12.15,34.6,14.52,18.81,87.58,55.14,16.79,7.72,6.11,12.32,9.53,4.12,6.03,2.59,16.93,3.02,1.87,2.02,2.5,2.21,3.76,2.12,1.61,0.22,0.27,0.24,13.31,0.25,0.1,0.3,2.19,13.48,3.3,2.6,1.36,2.35,1.86,3.88,1.52,0.45,0.71,0.3,5.3,0.45,3.43,0,2.36,6.13,1.47,1.47,1.73,0.93,1.24,6.34,8.91,0.93,10.01,1.58,4.65,3.85,2.99,0.4,0.06,0.82,0.02,0.44,0.52,0.03,0.33,0.12,0.04,0
greene2_0_c_p.txt,1,11053,52.94,86.69,21.95,34.74,15.37,18.45,86.4,57.29,18.78,9.38,7.64,12.02,9.83,4.33,5.3,1.33,17.72,3.24,2.14,1.88,1.78,1.64,2.71,1.6,1.09,0.14,0.13,0.24,12.14,0.03,0.03,0.08,1.32,11.62,3.55,1.85,1.21,2.78,1.3,3.09,2.42,1.16,0.98,0.2,3.62,0.34,2.27,0.01,1.65,6.32,1.64,1.54,2.25,1.02,0.58,5.86,10.21,1.31,11.13,1.91,5.26,4.11,2.68,0.43,0.04,0.45,0.05,0.05,0.39,0.01,0.08,0.16,0.14,0
dion2_0_c_d.txt,1,13060,47.84,80.62,18.81,26.28,18.27,15.38,88.47,58.42,17.86,8.77,6.68,13.03,9.67,5.44,5.87,2.58,18.64,2.3,1.5,2.22,2.11,2.01,2.6,1.29,1.26,0.32,0.18,0.2,13.14,0.44,0.05,2.54,0.74,14.03,3.25,1.97,1.62,3.13,1.58,4.56,2.99,1.15,1.44,0.31,4.56,0.54,2.43,0.07,2.24,5.79,1.29,1.76,1.36,0.64,1.02,6.86,9.06,0.96,11.32,1.58,5.16,4.7,1.8,0.33,0.08,0.27,0.03,0.11,0.28,0,0.03,0.08,0.15,0.02
hackimer1_0_c_d.txt,1,23406,37.63,87.15,11.44,24.21,13.84,17.82,86.12,57.05,19.44,7.97,5.7,11.92,10.31,4.47,6.25,2.5,19.11,2.72,1.79,2.23,2.31,1.74,3.53,1.67,1.77,0.22,0.29,0.21,14.5,0.2,0.13,0.23,4.11,14.15,4.32,1.85,1.59,2.77,1.86,3.87,2.32,0.98,1.03,0.15,3.63,0.3,2.11,0.02,1.65,5.99,1.49,1.55,1.5,0.73,1.13,6.7,9.31,1.26,9.87,1.45,4.47,4.05,1.91,0.4,0.14,0.39,0,0.04,0.68,0,0.1,0.41,0.14,0.03
lambert1_1_c_d.txt,1,16081,74.23,73.5,9,29.51,20.1,20.69,73.57,46.31,12.51,6.22,6.29,11.93,7.05,3.71,5.43,1.36,12.97,2.68,1.48,1.47,14.31,1.59,2.63,1.42,1.19,0.27,0.11,0.2,8.93,0.19,0.03,2.05,0.52,10.76,3.18,1.75,1.11,2.04,1.11,2.98,1.83,0.75,0.58,0.35,4.27,0.34,2.54,0.01,2.15,4.9,1.17,1.16,1.37,0.66,0.88,5.68,5.86,0.67,9.55,1.03,5.1,3.47,3.14,0.22,0.11,0.39,0.03,0.11,0.27,0,0.04,0.17,0.06,0.01
alexander2_1_c_p.txt,1,7882,37.46,82.94,12.41,53.94,14.87,16.91,89.7,58.13,18.99,8.92,7.08,10.83,10.68,4.78,6.81,2.07,19.14,2.74,1.66,2.26,1.94,2.19,4.24,2.85,1.36,0.06,0.23,0.16,12.85,0.11,0.24,0.89,2.58,14.15,3.89,2.78,1.5,2.39,1.75,3.78,1.89,0.47,1.19,0.15,4.17,0.52,2.8,0,1.31,6.22,1.7,1.07,2.26,0.95,0.76,4.38,13.08,1.01,9.46,1.79,4.43,3.34,2.63,0.32,0.13,0.24,0.03,0.32,1.15,0,0.01,0.93,0.18,0.01
aycock1_0_c_d.txt,1,9719,42.79,75.51,7.6,16.5,15.93,17.76,85.06,54.66,15.98,7.55,5.69,11.27,10.31,4.12,6.86,3.18,17.36,2.72,1.68,1.3,3.76,1.58,2.37,0.83,1.48,0.08,0.22,0.09,11.89,0.16,0.06,0.55,2.92,15.58,4.61,2.16,2.03,3.03,1.66,4.59,2.12,0.92,0.96,0.22,4.76,0.59,2.61,0.01,2.16,5,0.94,1.57,1.23,0.57,1.01,6.59,8.65,0.65,7.68,0.86,3.53,3.26,2.07,0.33,0.09,1.94,0,0.62,0.23,0,0.02,0.1,0.09,0.01
soffer2_0_c_p.txt,1,20104,50.62,87.37,15.71,41.6,14.46,19.53,87.69,55.57,17.44,7.35,6.67,12.02,9.66,4.34,6.02,1.95,17.37,3.21,1.71,1.98,2.12,1.71,3.74,2.27,1.4,0.18,0.32,0.15,14.14,0.56,0.08,0.65,2.24,13.64,3.94,2.07,1.9,2.52,1.7,3.56,2.45,0.6,1.46,0.26,4.12,0.42,2.57,0.02,1.89,6.65,2.52,1.22,1.69,1.01,0.72,5.8,9.52,1.2,10.48,1.47,4.91,4.34,2.79,0.42,0.2,0.75,0.04,0.22,0.9,0,0.4,0.24,0.26,0
konzelman1_1_c_d.txt,1,18208,34.87,92.43,4.52,24.98,14.19,17.34,88.3,58.75,20.42,7.48,5.67,11.99,10.03,4.87,6.18,2.55,19.26,2.24,1.32,1.97,2.32,1.58,3.19,1.54,1.59,0.18,0.16,0.15,17.59,0.47,0.2,4.49,1.72,14.28,3.9,2.14,1.62,2.33,1.54,4.26,2,0.87,0.94,0.11,3.99,0.24,2.18,0.01,1.78,6.74,1.95,2.03,1.39,0.85,1.13,7.18,9.14,1.03,8.96,1.38,4.12,3.64,1.89,0.41,0.23,0.32,0.01,0.21,0.48,0,0.07,0.27,0.09,0.02
cox1_0_c_p.txt,1,23019,38.92,79.45,20.74,36.38,13.73,15.59,90.53,60.22,18.65,9.43,6.74,12.43,11.06,5.57,6.39,2.38,19.75,3.19,1.7,2.15,1.64,2.3,3.57,2.08,1.48,0.24,0.33,0.18,12.78,0.22,0.1,0.29,1.39,14.27,3.08,2.63,1.66,2.28,1.95,4.07,2.36,0.83,1.09,0.36,3.09,0.4,1.96,0,0.93,7.25,2.35,1.28,1.9,1.43,0.81,5.52,12.02,1.08,10.45,1.98,5.42,3.27,1.98,0.41,0.11,0.66,0.02,0.33,0.5,0.02,0.05,0.22,0.19,0
ward1_1_c_d.txt,1,25836,50.85,75.26,13.56,31.51,14.31,19.66,85.66,55.65,16.82,8.87,6.47,12.36,9.49,4.67,6.33,2.17,16.81,2.99,1.64,1.84,2.23,2.4,2.86,1.57,1.23,0.27,0.12,0.21,11.3,0.16,0.04,2.12,0.7,14.2,3.93,2.27,1.51,2.76,1.7,4.13,2,0.67,0.96,0.32,4.22,0.49,2.33,0.01,2.09,4.97,1.35,1.16,1.4,0.65,0.68,7.06,8.26,0.72,9.45,1.26,4.76,3.54,2.4,0.15,0.06,0.46,0.04,0.14,0.41,0,0.06,0.13,0.21,0
mack1_0_c_d.txt,1,19117,55.56,85.99,12.63,22.53,17.38,19.04,86.48,55.26,16.85,7.71,6.52,12.94,9.39,4.88,5.28,2.05,17.36,2.75,1.56,2.07,2.29,1.84,3.35,1.55,1.76,0.23,0.15,0.25,13.11,0.16,0.06,0.25,2.51,14.14,4.02,2.14,1.45,2.73,1.97,3.89,1.84,0.77,0.83,0.19,4.46,0.59,2.6,0.03,2.14,7.5,2.1,2.48,1.49,0.83,1.09,5.87,8.85,0.97,9.42,1.23,4.59,3.73,2.28,0.34,0.13,0.3,0.02,0.12,0.7,0,0.22,0.3,0.17,0.01
ellis1_0_c_p.txt,1,26686,50.07,81.5,9.18,29.73,18.82,15.15,77.22,51.37,16.94,8.53,5.44,11.08,8.61,4.11,6.06,1.73,15.76,2.08,1.31,2.15,13.07,1.77,2.62,1.42,1.19,0.09,0.36,0.19,11.59,0.15,0.06,0.15,1.61,11.86,2.97,1.91,1.55,2.15,1.44,3.5,1.75,0.61,0.92,0.15,3.54,0.6,2.12,0,1.37,5.04,1.39,1.05,1.62,0.79,0.66,5.01,8.76,0.82,8.67,1.36,4.51,2.92,2.19,0.18,0.12,0.62,0.03,0.27,0.54,0.01,0.2,0.16,0.15,0.01
hallgren1_1_c_p.txt,1,17680,47.43,85.61,10.69,25.68,14.19,18.01,88.18,57.56,18.35,8.87,6.62,12.78,9.26,5.15,6.65,1.83,17.95,3,1.84,1.89,1.55,1.93,3.32,1.63,1.64,0.18,0.27,0.22,13.43,0.18,0.1,2.01,0.81,13.86,3.29,2.78,1.86,2.52,1.6,3.79,2.34,0.78,1.06,0.37,4.28,0.58,2.71,0.03,1.73,6.18,1.63,1.52,1.73,1.04,0.88,5.7,9.74,0.82,10.12,1.58,5.42,3.21,2.52,0.29,0.12,0.49,0.03,0.26,0.5,0.01,0.02,0.26,0.17,0.03
gore2_0_c_p.txt,1,15704,39.62,85.71,12.11,49.09,11.58,15.45,89.27,58.78,18.62,8.42,6.85,11.91,11.19,5.16,6.37,2.04,19.52,4.22,2.05,2.5,2.6,2.23,4.33,2.78,1.53,0.17,0.37,0.22,13.44,0.22,0.07,1.93,1.04,13.29,3.43,2.41,1.8,2.54,1.62,3.44,1.87,0.73,0.75,0.32,3.74,0.38,2.31,0,1.6,6.05,1.68,0.94,1.76,1.12,1.05,5.54,11.83,1.36,10.4,2.06,4.37,4.04,1.76,0.28,0.15,0.7,0.03,0.22,0.6,0,0.06,0.37,0.17,0
clayton1_0_c_d.txt,1,15206,48.32,82.4,11,27.08,14.26,17.18,84.91,55.29,17.45,7.29,6.26,12,8.38,4.37,7.18,2.41,16.87,2.17,1.32,1.51,2.85,1.92,2.46,1.26,1.18,0.21,0.17,0.25,13.76,0.09,0.07,1.03,3.4,13.97,3.7,2.25,1.49,2.78,1.6,4.23,2.99,1.18,1.51,0.24,4.01,0.41,1.98,0,2.02,4.88,1.01,1.3,1.7,0.59,0.67,7.33,8.33,0.69,10.1,1.39,5.01,3.79,2.12,0.36,0.07,0.31,0.01,0.31,0.48,0,0.07,0.29,0.12,0
gilderubio1_0_c_p.txt,1,11864,42.35,89.8,14.97,44.27,13.97,14.34,88.33,58.21,18.54,6.68,6.63,12.01,10.06,5.01,6.35,2.35,19.14,2.54,1.75,2.28,2.03,1.53,3.01,1.99,0.98,0.17,0.14,0.3,15.96,0.54,0.08,0.78,3.62,12.23,2.69,1.8,1.84,2.26,1.25,3.92,2.07,0.64,1.12,0.18,3.53,0.52,2.13,0.08,1.1,6.57,2.21,1.31,2.06,1.16,0.58,5.78,11.13,1.38,11.99,2.2,5.68,4.37,2.29,0.36,0.37,0.64,0.04,0.28,0.64,0,0.04,0.38,0.22,0
walker1_0_c_p.txt,1,16167,53.92,87.01,15.64,27.52,15.93,19.67,86.96,56.15,16.92,8.28,8.05,12.35,10.06,4.51,6.72,1.76,18.41,2.76,1.43,1.86,2.42,1.84,3.16,1.61,1.5,0.14,0.24,0.17,13.06,0.14,0.12,0.62,2.04,11.88,3.39,1.93,1.42,2.38,1.26,3.03,2.52,1.03,1.16,0.27,3.76,0.42,2.54,0.01,1.47,6.06,2.21,1,1.6,0.79,0.92,6.72,9.5,1.13,10.53,1.74,5.26,3.75,2.9,0.38,0.15,0.58,0.01,0.35,0.47,0,0.15,0.15,0.17,0.01
wendel1_0_c_d.txt,1,21243,38.96,83.9,11.71,19.51,14.67,17.2,86.73,56.98,18.89,8.06,5.27,12.35,9.57,5.05,6.16,2.82,19.29,2.38,1.37,2.07,1.91,1.61,2.7,1.13,1.55,0.18,0.23,0.27,14.31,0.33,0.09,2.99,1.5,14.28,4.22,2.18,1.65,2.57,1.71,3.78,2.3,0.87,1.19,0.16,3.73,0.37,2,0.01,1.82,5.34,1.15,1.67,1.64,0.52,0.84,6.96,10.2,0.86,9.9,1.82,4.63,3.53,2,0.26,0.07,0.34,0.03,0.24,0.48,0.02,0.14,0.05,0.2,0
kirkland1_0_c_d.txt,1,15535,56.67,79.39,10.25,25.98,12.15,19.97,83.57,53.61,15.82,7.76,6.74,12.02,8.41,4.49,6.06,2.58,15.88,2.52,1.45,1.77,2.3,1.38,2.65,1.32,1.31,0.13,0.36,0.13,12.3,0.18,0.06,0.33,3.21,11.91,2.9,1.99,1.07,1.92,1.56,3.65,2.49,0.87,1.27,0.22,4.62,0.38,2.94,0,2.21,5.54,1.09,1.2,1.97,0.81,0.83,7.22,7.75,0.59,10.17,1.16,5.15,4,3.19,0.66,0.09,0.58,0.1,0.09,0.7,0.03,0.33,0.21,0.13,0.01
ruffo1_0_c_d.txt,1,17523,29,83.42,22.66,32.84,15.53,13.08,89.51,61.1,20.94,9.32,5.61,12.22,10.23,6.21,6.51,2.63,20.88,1.79,1.06,2.53,1.97,1.69,2.56,1.46,1.05,0.12,0.09,0.06,14.35,0.19,0.14,3.56,0.86,13.64,3.99,2.15,1.35,2.57,1.5,3.85,2.59,0.78,1.58,0.12,3.22,0.33,1.87,0.04,1.4,5.16,1.14,1.08,1.66,0.74,0.68,7.25,11.36,1.1,11.82,1.89,5.15,4.96,1.93,0.21,0.05,0.22,0.01,0.02,0.47,0.01,0.01,0.25,0.18,0.02
brown6_0_c_d.txt,1,6811,38.72,87.9,10.25,15.1,19.46,15.42,85.74,56.26,18.73,8.12,5.43,11.8,9.13,4.92,7.28,2.13,18.01,3.45,1.73,2.08,5.34,2.16,2.19,0.69,1.45,0.38,0.1,0.12,14.58,0.26,0.09,4.61,0.47,13.86,3.77,2.22,1.44,2.63,1.5,4.23,2.94,1.59,1.22,0.12,4.76,0.18,2.77,0.01,2.17,5.73,1,1.44,1.57,0.65,1.19,6.68,9.63,1.1,10.85,1.15,4.79,5.17,1.78,0.25,0.18,0.25,0,0.06,0.28,0,0.06,0.07,0.13,0
marotta2_0_c_p.txt,1,14561,44.6,77.54,11.47,42.47,16.04,14.59,78.9,51.49,16.15,7.84,5.76,9.91,9.67,4.32,6.24,2.15,16.75,2.97,1.68,2.07,14.53,2.07,3.17,2.02,1.1,0.16,0.15,0.23,11.21,0.29,0.14,0.08,1.76,12.47,3.38,2.05,1.42,2.38,1.39,3.67,1.78,0.69,0.92,0.14,3.54,0.41,2.05,0.01,1.59,5.71,1.87,1.07,1.6,0.87,0.78,4.05,10.96,1.01,8.66,1.31,4.23,3.13,2,0.54,0.16,0.46,0.05,0.15,0.59,0,0.14,0.31,0.14,0
nally1_1_c_d.txt,1,17943,41.58,78.52,14.58,19.68,14.49,16.07,85.99,58.13,18.12,8.15,5.85,12.67,9.4,4.6,7.08,3.25,17.54,2.42,1.58,1.53,1.83,1.73,2.49,1.04,1.44,0.18,0.2,0.46,13.44,0.1,0.07,0.3,3.82,14.5,3.78,2.02,1.76,3.12,1.5,4.84,2.7,1.06,1.2,0.4,3.87,0.63,2.41,0,1.14,4.97,0.95,1.37,1.79,0.54,0.7,6.34,9.78,0.76,10.63,1.19,5.55,3.97,2.35,0.35,0.13,0.38,0.01,0.11,0.34,0.01,0.05,0.13,0.12,0.01
lennox1_0_c_d.txt,1,16607,35.45,78.35,15.88,37.27,18.7,14.57,85.31,57.79,19.34,9.28,5.49,11.71,10.59,5.28,5.61,2.55,18.81,2.71,1.67,2.22,6.04,1.9,2.66,1.64,0.99,0.1,0.22,0.13,12.95,0.28,0.02,3.03,0.6,13.9,3.56,1.84,1.69,3.34,1.39,4.31,2.52,1.12,1.23,0.09,3.25,0.19,1.91,0,1.53,4.97,1.14,1.38,1.55,0.64,0.56,6.71,10.1,0.99,10.44,1.5,4.71,4.37,1.98,0.26,0.1,0.39,0.03,0.08,0.45,0.01,0.01,0.11,0.3,0.01
mathis1_0_c_p.txt,1,16456,51.38,91.5,8.37,31.25,13.95,16.44,87.26,55.54,17.7,7.51,7.01,11.93,8.99,5.25,5.86,1.61,17.96,2.64,1.64,2.13,2.58,1.73,3.36,1.82,1.49,0.16,0.25,0.43,14.98,0.84,0.09,0.74,2.81,10.31,2.69,2.34,1.18,1.53,1.18,2.52,2.64,0.61,1.44,0.5,5.43,0.78,3.21,0.01,2.3,6.28,1.97,1.11,2.13,0.96,0.63,6.86,9.15,0.88,10.82,1.94,5.2,3.98,2.55,0.6,0.42,0.88,0.02,0.34,0.74,0.01,0.05,0.38,0.28,0.01
haldeman1_0_c_p.txt,1,19276,55.97,86.61,13.49,33.56,15.92,20.06,86.21,55.36,17.44,7.99,7.24,12.11,9.22,4.15,5.77,1.61,16.53,2.89,1.64,2.75,2.15,1.86,3.6,2,1.55,0.34,0.25,0.17,13.04,0.39,0.1,1.79,0.92,13.35,4.17,2.45,1.43,2.25,1.94,3.08,2.24,0.9,0.96,0.29,4.39,0.3,2.94,0.09,2,6.12,2.38,0.91,1.62,0.72,0.95,6.29,8.79,0.94,9.7,1.25,4.71,3.82,2.82,0.41,0.11,0.44,0.04,0.19,0.77,0,0.18,0.27,0.3,0
starbuck2_0_c_d.txt,1,18409,47.26,93.67,8.68,28.57,15.57,18.74,85.72,54.57,18.62,7.13,5.52,12.02,8.01,4.22,6.75,1.86,16.74,2.55,1.56,1.73,2.55,2,2.71,1.42,1.25,0.14,0.22,0.1,16.76,0.47,0.11,0.93,5,13.24,4.05,1.89,1.57,2.6,1.67,3.6,2.46,0.67,1.41,0.27,4.75,0.48,2.82,0.02,2.22,5.67,1.6,1.2,1.86,0.7,0.73,6.45,8.54,0.8,10.36,1.18,4.56,4.7,2,0.37,0.18,0.42,0.03,0.04,0.26,0,0.09,0.07,0.1,0
searcy1_1_c_p.txt,1,8881,45.35,83.67,8.96,10.13,18.39,16.11,85.67,54.67,16.56,7.38,5.86,11.73,9,4.84,7.97,1.8,16.25,3.68,2.31,2,6.79,2.08,4,1.36,2.61,0.26,0.36,0.62,12.39,0.3,0.07,2.09,0.48,13.71,3.6,2.86,1.43,2.89,1.69,3.47,2.71,1.25,0.95,0.5,4.37,0.5,3.19,0.01,2.06,6.23,1.48,1.18,2,0.38,1.61,5.4,8.78,0.79,8.83,0.96,5.03,3.02,2.81,0.3,0.16,0.51,0.01,0.55,0.46,0,0,0.29,0.14,0.01
turner1_1_c_p.txt,1,18172,47.94,82.23,8.64,33.66,11.62,15.52,76.63,49.1,16.28,7.12,5.43,9.48,9.53,3.7,5.11,1.96,16.64,2.49,1.29,1.82,14.16,1.85,2.98,1.71,1.25,0.13,0.3,0.19,12.32,0.26,0.07,2.49,0.62,11.81,3.68,1.76,1.39,2.22,1.43,2.99,1.69,0.87,0.67,0.12,3.97,0.47,2.51,0,1.62,4.99,1.36,0.9,1.97,0.72,0.49,5.25,9.37,0.98,9.16,1.55,4.31,3.54,2.41,0.3,0.09,0.57,0.06,0.14,0.79,0,0.02,0.69,0.08,0
ryan2_1_c_d.txt,1,13455,50.97,76.52,12.71,14.74,12.96,20.04,86.34,54.99,15.93,7.7,5.52,13.04,9.88,4.32,6.14,2.91,17.9,2.89,1.54,1.66,2.46,1.62,3.36,1.26,2.05,0.28,0.19,0.31,12.22,0.48,0.01,0.22,3.82,14.3,3.6,2.35,1.43,3.14,1.43,4.51,2.25,0.87,0.93,0.27,5.05,0.45,2.56,0,2.88,6.53,0.86,2.15,1.62,0.91,1.4,6.42,8.73,0.84,10.44,1.39,5.12,4.01,2.66,0.42,0.06,0.51,0.04,0.13,0.49,0.01,0.13,0.19,0.15,0.02
o'hara1_1_c_p.txt,1,18950,45.77,86.43,14.41,41.31,13.78,17.18,88.3,58.02,18.44,8.23,7.29,11.76,11.09,4.37,5.63,1.96,19.17,3.13,1.82,2.34,2.15,1.86,3.15,2,1.14,0.2,0.22,0.26,13.85,0.3,0.07,0.35,2.26,14.06,4.14,2.09,2.03,2.9,1.66,3.44,2.05,0.66,1.15,0.16,4.05,0.48,2.63,0.01,1.48,5.97,1.88,1.48,1.75,0.91,0.58,6.87,9.92,1.03,10.36,1.49,4.85,4.23,2.39,0.37,0.18,0.66,0.02,0.25,1,0,0.45,0.31,0.24,0
kerrivan1_1_c_d.txt,1,21414,55.78,75.65,3.92,29.44,23.56,12.87,65.3,43.81,14.22,6.19,4.44,9.26,6.93,4.35,5.51,1.59,13.14,1.88,1.14,1.41,26.1,1.53,1.95,1.07,0.85,0.11,0.11,0.12,9.92,0.2,0.07,0.28,3.6,10.56,2.96,1.47,1.19,2.38,1.31,3,1.67,0.65,0.83,0.09,2.74,0.14,1.35,0,1.87,4.48,1.08,1.35,1.16,0.6,0.51,5.02,6.52,0.74,8.23,1.03,3.5,3.89,1.34,0.13,0.07,0.32,0.01,0.08,0.21,0,0.05,0.09,0.06,0.01
gray1_1_c_d.txt,1,11571,68.26,77.23,7.3,32.6,15.37,17.6,75.72,48.54,13.78,6.4,6.26,11.89,7.61,4.01,4.68,2.37,13.95,3.3,1.54,1.38,13,1.5,2.77,1.55,1.15,0.17,0.28,0.22,11.13,0.23,0.08,0.13,3.57,10.95,2.83,1.52,0.95,2.22,1.21,3.33,2.88,1.54,1.09,0.19,3.67,0.3,2.13,0.02,1.83,4.8,0.99,1.28,1.74,0.6,0.54,6.14,6.67,0.52,9.77,1.15,5.18,3.59,2.85,0.37,0.09,0.45,0.04,0.16,0.52,0,0.1,0.19,0.22,0.01
